spam_label,text_clean,thread_id,posted_comment,spam_label_source
NOT_SPAM,I think the other two still need to get cash but we can def be ready by 9,5017,I think the other two still need to get cash but we can def be ready by 9,NOT_SPAM
NOT_SPAM,Hey gals...U all wanna meet 4 dinner at nite?,5018,Hey gals...U all wanna meet 4 dinner at nìte? ,NOT_SPAM
SPAM,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p MsgrcvdHG Suite342 2Lands Row W1J6HL LDN 18yrs,5019,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,SPAM
NOT_SPAM,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,5020,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,NOT_SPAM
NOT_SPAM,Great! How is the office today?,5021,Great! How is the office today?,NOT_SPAM
NOT_SPAM,"It's cool, we can last a little while. Getting more any time soon?",5022,"It's cool, we can last a little while. Getting more any time soon?",NOT_SPAM
NOT_SPAM,sad puppy noise,5023,:-( sad puppy noise,NOT_SPAM
NOT_SPAM,Yes its possible but dint try. Pls dont tell to any one k,5024,Yes its possible but dint try. Pls dont tell to any one k,NOT_SPAM
NOT_SPAM,Anyway holla at me whenever you are around because I need an excuse to go creep on people in sarasota,5025,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,NOT_SPAM
NOT_SPAM,Where you. What happen,5026,Where you. What happen,NOT_SPAM
NOT_SPAM,I was gonna ask you lol but i think its at 7,5027,I was gonna ask you lol but i think its at 7,NOT_SPAM
SPAM,Ur cash balance is currently 500 pounds to maximize ur cash in now send GO to 86688 only 150p meg. CC 08718720201 HG Suite342 2lands Row W1j6HL,5028,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,SPAM
SPAM,PRIVATE! Your 2003 Account Statement for shows 800 un redeemed S.I.M. points. Call 08715203685 Identifier Code 4xx26 Expires 13 10 04,5029,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,SPAM
NOT_SPAM,Go chase after her and run her over while she is crossing the street,5030,Go chase after her and run her over while she's crossing the street,NOT_SPAM
SPAM,I would like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p min. To stop texts call 08712460324 nat rate,5031,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),SPAM
NOT_SPAM,Is there coming friday is leave for pongal?do you get any news from your work place.,5032,Is there coming friday is leave for pongal?do you get any news from your work place.,NOT_SPAM
NOT_SPAM,Hey... Very inconvenient for your sis a not huh?,5033,Hey... Very inconvenient for your sis a not huh?,NOT_SPAM
NOT_SPAM,Ok i vl..do u know i got adsense approved..,5034,Ok i vl..do u know i got adsense approved..,NOT_SPAM
NOT_SPAM,"Was really good to see you the other day dudette, been missing you!",5035,"* Was really good to see you the other day dudette, been missing you!",NOT_SPAM
NOT_SPAM,I want to go to perumbavoor,5036,I want to go to perumbavoor,NOT_SPAM
NOT_SPAM,How many times i told in the stage all use to laugh. You not listen aha.,5037,How many times i told in the stage all use to laugh. You not listen aha.,NOT_SPAM
SPAM,You will not believe it but it is true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p txt,5038,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,SPAM
NOT_SPAM,You did not hear it from me,5039,(You didn't hear it from me),NOT_SPAM
NOT_SPAM,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,5040,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,NOT_SPAM
NOT_SPAM,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,5041,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,NOT_SPAM
SPAM,Natalie 20 F is inviting you to be her friend. Reply YES 165 or NO 165 See her STOP? Send STOP FRND to 62468,5042,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,SPAM
NOT_SPAM,She ran off with a younger man. we will make pretty babies together,5043,She ran off with a younger man. we will make pretty babies together :),NOT_SPAM
SPAM,Jamster! To get your free wallpaper text HEART to 88888 now! T C apply. 16 only. Need Help? Call 08701213186.,5044,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,SPAM
NOT_SPAM,O ic lol. Should play 9 doors sometime yo,5045,O ic lol. Should play 9 doors sometime yo,NOT_SPAM
NOT_SPAM,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",5046,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",NOT_SPAM
NOT_SPAM,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",5047,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",NOT_SPAM
NOT_SPAM,Desires u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,5048,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,NOT_SPAM
NOT_SPAM,Hmmm.still we dont have opener?,5049,Hmmm.still we dont have opener?,NOT_SPAM
NOT_SPAM,Yeah so basically any time next week you can get away from your mom get up before 3,5050,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,NOT_SPAM
NOT_SPAM,"Edison has rightly said, A fool can ask more questions than a wise man can answer Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT",5051,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)",NOT_SPAM
NOT_SPAM,I will vote for wherever my heart guides me,5052,I will vote for wherever my heart guides me,NOT_SPAM
NOT_SPAM,With my sis lor... We juz watched italian job.,5053,With my sis lor... We juz watched italian job.,NOT_SPAM
NOT_SPAM,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! pouts stomps feet I need you ...",5054,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",NOT_SPAM
NOT_SPAM,Lmao you know me so well...,5055,Lmao you know me so well...,NOT_SPAM
SPAM,Double Mins Double Txt 1 2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout LF56,5056,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,SPAM
NOT_SPAM,Am on a train back from northampton so i am afraid not! I am staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,5057,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,NOT_SPAM
NOT_SPAM,Goodnight da thangam I really miss u dear.,5058,Goodnight da thangam I really miss u dear.,NOT_SPAM
NOT_SPAM,Hey next sun 1030 there is a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,5059,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,NOT_SPAM
NOT_SPAM,"Geeeee ... Your internet is really bad today, eh ?",5060,"Geeeee ... Your internet is really bad today, eh ?",NOT_SPAM
SPAM,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut 674,5061,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,SPAM
NOT_SPAM,I think i am disturbing her da,5062,I think i am disturbing her da,NOT_SPAM
NOT_SPAM,"Sorry, I will call you later. I am in meeting sir.",5063,"Sorry, I'll call you  later. I am in meeting sir.",NOT_SPAM
NOT_SPAM,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,5064,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,NOT_SPAM
NOT_SPAM,Ok i also wan 2 watch e 9 pm show...,5065,Ok i also wan 2 watch e 9 pm show...,NOT_SPAM
NOT_SPAM,I dunno lei... Like dun haf...,5066,I dunno lei... Like dun haf...,NOT_SPAM
NOT_SPAM,But your brother transfered only . Pa.,5067,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,NOT_SPAM
NOT_SPAM,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,5068,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,NOT_SPAM
SPAM,83039 62735 450 UK Break AccommodationVouchers terms conditions apply. 2 claim you mustprovide your claim number which is 15541,5069,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,SPAM
NOT_SPAM,Talk to g and x about that,5070,Talk to g and x about that,NOT_SPAM
NOT_SPAM,Hai dear friends... This is my new present number.. By Rajitha Raj Ranju,5071,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),NOT_SPAM
SPAM,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys zed 08701417012 profit 2 charity.,5072,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,SPAM
NOT_SPAM,As in different styles?,5073,As in different styles?,NOT_SPAM
SPAM,WIN a 200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 1.50perweeksub.,5074,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.,SPAM
NOT_SPAM,Gud ni8 dear..slp well..take care..swt dreams..Muah..,5075,Gud ni8 dear..slp well..take care..swt dreams..Muah..,NOT_SPAM
NOT_SPAM,I want to sent mesages today. Thats y. Sorry if i hurts,5076,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,NOT_SPAM
SPAM,"This is the 2nd attempt to contract U, you have won this weeks top prize of either 1000 cash or 200 prize. Just call 09066361921",5077,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921",SPAM
NOT_SPAM,"Well, i am glad you did not find it totally disagreeable ... Lol",5078,"Well, i'm glad you didn't find it totally disagreeable ... Lol",NOT_SPAM
NOT_SPAM,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",5079,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",NOT_SPAM
SPAM,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile 100 free texts Free Camcorder reply or call 08000930705.,5080,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,SPAM
NOT_SPAM,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,5081,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,NOT_SPAM
NOT_SPAM,"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u u have to fight for ur self win the battle. VIVEKANAND G 9t.. SD.. ham Yeah, give me a call if you have got a minute ham HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U",5082,"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
ham	Yeah, give me a call if you've got a minute
ham	HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U""",NOT_SPAM
NOT_SPAM,Amazing If you rearrange these letters it gives the same meaning... Dormitory Dirty room Astronomer Moon starer The eyes They see Election results Lies lets recount Mother in law Woman Hitler Eleven plus two Twelve plus one Its Amazing... !,5083,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),NOT_SPAM
NOT_SPAM,Aiya we discuss later lar... Pick u up at 4 is it?,5084,Aiya we discuss later lar... Pick ü up at 4 is it?,NOT_SPAM
NOT_SPAM,Hey happy birthday...,5085,Hey happy birthday...,NOT_SPAM
NOT_SPAM,Sorry i missed your call. Can you please call back.,5086,Sorry i missed your call. Can you please call back.,NOT_SPAM
NOT_SPAM,Omg if its not one thing its another. My cat has worms when does this bad day end?,5087,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,NOT_SPAM
NOT_SPAM,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",5088,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",NOT_SPAM
NOT_SPAM,I wont do anything de.,5089,I wont do anything de.,NOT_SPAM
NOT_SPAM,What type of stuff do you sing?,5090,What type of stuff do you sing?,NOT_SPAM
NOT_SPAM,"St andre, virgil's cream",5091,"St andre, virgil's cream",NOT_SPAM
NOT_SPAM,No no. I will check all rooms befor activities,5092,No no. I will check all rooms befor activities,NOT_SPAM
NOT_SPAM,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",5093,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",NOT_SPAM
NOT_SPAM,Gokila is talking with you aha,5094,Gokila is talking with you aha:),NOT_SPAM
NOT_SPAM,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",5095,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",NOT_SPAM
NOT_SPAM,K.k.this month kotees birthday know?,5096,K.k.this month kotees birthday know?,NOT_SPAM
NOT_SPAM,But i am really really broke oh. No amount is too small even,5097,But i'm really really broke oh. No amount is too small even  &lt;#&gt; ,NOT_SPAM
NOT_SPAM,Sorry about that this is my mates phone and i didnt write it love Kate,5098,Sorry about that this is my mates phone and i didnt write it love Kate,NOT_SPAM
SPAM,"TheMob Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper all 4 FREE!",5099,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",SPAM
NOT_SPAM,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited tho he may not come cos of money.",5100,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",NOT_SPAM
NOT_SPAM,"Aight, call me once you are close",5101,"Aight, call me once you're close",NOT_SPAM
NOT_SPAM,Nope thats fine. I might have a nap tho!,5102,Nope thats fine. I might have a nap tho! ,NOT_SPAM
SPAM,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries netvision.uk.com,5103,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,SPAM
NOT_SPAM,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,5104,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,NOT_SPAM
NOT_SPAM,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied Boost is d secret of my energy n instantly d girl shouted our energy n Thy lived happily 2gthr drinking boost evrydy Moral of d story I hv free msgs D gud ni8",5105,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8",NOT_SPAM
NOT_SPAM,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of Lacs.there is no source to arng dis amt. lacs..thats my prob,5106,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,NOT_SPAM
NOT_SPAM,Ding me on ya break fassyole! Blacko from londn,5107,Ding me on ya break fassyole! Blacko from londn,NOT_SPAM
NOT_SPAM,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,5108,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,NOT_SPAM
NOT_SPAM,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... HAVE A NICE EVENING BSLVYL",5109,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",NOT_SPAM
NOT_SPAM,Oh you got many responsibilities.,5110,Oh you got many responsibilities.,NOT_SPAM
SPAM,You have 1 new message. Please call 08715205273,5111,You have 1 new message. Please call 08715205273,SPAM
NOT_SPAM,I have reached sch already...,5112,I've reached sch already...,NOT_SPAM
SPAM,December only! Had your mobile 11mths ? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906,5113,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,SPAM
NOT_SPAM,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,5114,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,NOT_SPAM
NOT_SPAM,Argh why the fuck is nobody in town,5115,Argh why the fuck is nobody in town ;_;,NOT_SPAM
SPAM,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 the original n best. Tones 3GBP network operator rates apply.",5116,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",SPAM
NOT_SPAM,Thanks. Fills me with complete calm and reassurance!,5117,Thanks. Fills me with complete calm and reassurance! ,NOT_SPAM
NOT_SPAM,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,5118,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,NOT_SPAM
NOT_SPAM,Are you driving or training?,5119,Are you driving or training?,NOT_SPAM
NOT_SPAM,Lol for real. She told my dad I have cancer,5120,Lol for real. She told my dad I have cancer,NOT_SPAM
SPAM,PRIVATE! Your 2003 Account Statement for 078,5121,PRIVATE! Your 2003 Account Statement for 078,SPAM
NOT_SPAM,"Oops I did have it, ?",5122,"Oops I did have it,  &lt;#&gt; ?",NOT_SPAM
NOT_SPAM,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 GET A BUS TO YOR HOUSE?,5123,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?,NOT_SPAM
NOT_SPAM,"Hi Chikku, send some nice msgs",5124,"Hi Chikku, send some nice msgs",NOT_SPAM
NOT_SPAM,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",5125,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",NOT_SPAM
NOT_SPAM,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",5126,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",NOT_SPAM
NOT_SPAM,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",5127,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",NOT_SPAM
NOT_SPAM,Cuz ibored. And don wanna study,5128,Cuz ibored. And don wanna study,NOT_SPAM
NOT_SPAM,Wot about on wed nite I am 3 then but only til 9!,5129,Wot about on wed nite I am 3 then but only til 9!,NOT_SPAM
NOT_SPAM,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1 u r poor in relation! 2 u need some 1 to support 3 u r frnd 2 many 4 some1 luvs u 5 some1 is praying god to marry u. try it....",5130,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",NOT_SPAM
NOT_SPAM,Any way where are you and what doing.,5131,Any way where are you and what doing.,NOT_SPAM
NOT_SPAM,That sucks. I will go over so u can do my hair. You'll do it free right?,5132,That sucks. I'll go over so u can do my hair. You'll do it free right?,NOT_SPAM
NOT_SPAM,it is still not working. And this time i also tried adding zeros. That was the savings. The checking is,5133,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,NOT_SPAM
NOT_SPAM,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",5134,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",NOT_SPAM
NOT_SPAM,Sday only joined.so training we started today,5135,Sday only joined.so training we started today:),NOT_SPAM
NOT_SPAM,Sorry was at the grocers.,5136,Sorry * was at the grocers.,NOT_SPAM
NOT_SPAM,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,5137,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,NOT_SPAM
SPAM,"YOU VE WON! Your 4 Costa Del Sol Holiday or 5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost1.50 pm, Max10mins",5138,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",SPAM
NOT_SPAM,Yup... I havent been there before... You want to go for the yoga? I can call up to book,5139,Yup... I havent been there before... You want to go for the yoga? I can call up to book ,NOT_SPAM
NOT_SPAM,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I am not getting owed in the face.,5140,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,NOT_SPAM
NOT_SPAM,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,5141,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,NOT_SPAM
SPAM,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. POBox 36504 W45WQ 16 norm150p tone,5142,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,SPAM
NOT_SPAM,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,5143,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,NOT_SPAM
NOT_SPAM,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,5144,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,NOT_SPAM
NOT_SPAM,I am in office now da where are you?,5145,I'm in office now da:)where are you?,NOT_SPAM
NOT_SPAM,Aiyar u so poor thing... I give u my support k... Jia you! I will think of u...,5146,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,NOT_SPAM
NOT_SPAM,Oh unintentionally not bad timing. Great. Fingers the trains play along! Will give fifteen min warning.,5147,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,NOT_SPAM
SPAM,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth 33 50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,5148,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,SPAM
NOT_SPAM,K..then come wenever u lik to come and also tel vikky to come by getting free time..,5149,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),NOT_SPAM
NOT_SPAM,Pls call me da. What happen.,5150,Pls call me da. What happen.,NOT_SPAM
NOT_SPAM,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life",5151,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",NOT_SPAM
NOT_SPAM,No problem with the renewal. I.ll do it right away but i dont know his details.,5152,No problem with the renewal. I.ll do it right away but i dont know his details.,NOT_SPAM
NOT_SPAM,Idk. I am sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i am a failure in everything. Nobody wants me and now i feel like i am failing you.,5153,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,NOT_SPAM
NOT_SPAM,Haven't left yet so probably gonna be here til dinner,5154,Haven't left yet so probably gonna be here til dinner,NOT_SPAM
NOT_SPAM,"Like , same question",5155,"Like  &lt;#&gt; , same question",NOT_SPAM
NOT_SPAM,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,5156,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,NOT_SPAM
NOT_SPAM,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",5157,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",NOT_SPAM
NOT_SPAM,K k sms chat with me.,5158,K k:) sms chat with me.,NOT_SPAM
NOT_SPAM,I will come with karnan car. Please wait till 6pm will directly goto doctor.,5159,I will come with karnan car. Please wait till 6pm will directly goto doctor.,NOT_SPAM
NOT_SPAM,No but the bluray player can,5160,No but the bluray player can,NOT_SPAM
NOT_SPAM,Ok... Then r we meeting later?,5161,Ok... Then r we meeting later?,NOT_SPAM
NOT_SPAM,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,5162,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,NOT_SPAM
NOT_SPAM,Just send a text. We'll skype later.,5163,Just send a text. We'll skype later.,NOT_SPAM
NOT_SPAM,Ok leave no need to ask,5164,Ok leave no need to ask,NOT_SPAM
SPAM,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",5165,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",SPAM
NOT_SPAM,U still got lessons? U in sch?,5166,Ü still got lessons?  Ü in sch?,NOT_SPAM
NOT_SPAM,Y she dun believe leh? I tot i told her it is true already. I thk she muz c us tog then she believe.,5167,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,NOT_SPAM
